text,stress_level,stress_score,age,gender,text_length,word_count,stress_level_encoded
life has been pretty manageable lately. how can i improve this?,Low,13.590442511405652,65,M,63,11,0
i feel somewhat anxious about upcoming deadlines. i don't know what to do.,Moderate,31.899732899546244,48,Other,74,13,1
i'm having trouble sleeping occasionally. how can i improve this?,Moderate,33.162652914387294,19,F,65,10,1
i feel calm and peaceful.,Low,14.036097409017948,45,M,25,5,0
work is balanced and i have time for hobbies. seeking help.,Low,15.964724549545068,45,Other,59,11,0
sometimes i feel stressed but it's manageable. how can i improve this?,Moderate,38.235754784155134,21,Other,70,12,1
life has been pretty manageable lately. i don't know what to do.,Low,25.13216278553292,30,F,64,12,0
everything is falling apart and i can't handle it anymore. i don't know what to do.,Critical,96.84171639128328,47,F,83,16,3
i'm tired from work pressure. need advice.,Moderate,47.846769404416165,22,M,42,7,1
i feel completely helpless and don't know what to do.,Critical,77.66279092579504,64,F,53,10,3
i'm having constant panic attacks and can't function. seeking help.,Critical,94.78937740982478,60,M,67,10,3
i feel a bit overwhelmed with responsibilities.,Moderate,34.495282895507124,18,Other,47,7,1
work is balanced and i have time for hobbies. i don't know what to do.,Low,25.10132161750385,19,F,70,15,0
i feel a bit overwhelmed with responsibilities. seeking help.,Moderate,41.53844277199287,46,Other,61,9,1
i'm having panic attacks and anxiety episodes. need advice.,High,68.72788947564676,39,Other,59,9,2
i feel somewhat anxious about upcoming deadlines.,Moderate,36.77359208914062,61,Other,49,7,1
i'm sleeping well and feeling energized. how can i improve this?,Low,16.306317439483262,29,Other,64,11,0
i have severe anxiety and depression that won't go away. seeking help.,Critical,79.91975333979498,56,Other,70,12,3
i'm having trouble sleeping occasionally. need advice.,Moderate,42.20823721521143,53,M,54,7,1
i can't sleep at all and feel like i'm falling apart. i don't know what to do.,Critical,80.79612891374916,20,Other,78,17,3
the stress is unbearable and i need immediate help. need advice.,Critical,93.73816522019774,50,F,64,11,3
i'm sleeping well and feeling energized. seeking help.,Low,28.5690415380332,52,F,54,8,0
i'm enjoying my daily routine. i don't know what to do.,Low,27.91686081106718,60,Other,55,11,0
everything is falling apart and i can't handle it anymore. i don't know what to do.,Critical,90.92394045052,62,Other,83,16,3
i feel a bit overwhelmed with responsibilities. need advice.,Moderate,49.15638647626518,40,F,60,9,1
i feel very anxious and unable to sleep because of work pressure. i don't know what to do.,High,66.77781245936089,34,Other,90,18,2
i'm having panic attacks and anxiety episodes. i don't know what to do.,High,55.275958255215386,52,M,71,13,2
i feel good and relaxed today. i don't know what to do.,Low,16.985579529521257,63,M,55,12,0
i'm tired from work pressure. i don't know what to do.,Moderate,45.45069592253263,52,F,54,11,1
i'm having constant panic attacks and can't function. i don't know what to do.,Critical,79.43023449553098,34,F,78,14,3
i can't cope with the pressure anymore. i don't know what to do.,High,52.9668123017951,18,F,64,13,2
i feel completely helpless and don't know what to do. i don't know what to do.,Critical,92.17390173069477,53,F,78,16,3
sometimes i feel stressed but it's manageable. how can i improve this?,Moderate,49.36456101923487,64,Other,70,12,1
i'm having panic attacks and anxiety episodes. seeking help.,High,74.89021778786065,27,Other,60,9,2
i'm tired from work pressure. need advice.,Moderate,45.19994316661937,23,M,42,7,1
the stress is overwhelming and affecting my health. i don't know what to do.,High,58.354917788421226,52,F,76,14,2
the stress is overwhelming and affecting my health. i don't know what to do.,High,66.7565921706898,39,M,76,14,2
i feel somewhat anxious about upcoming deadlines. need advice.,Moderate,32.281005954107975,45,F,62,9,1
i have severe anxiety and depression that won't go away. seeking help.,Critical,96.30591312439778,59,F,70,12,3
work has been a bit overwhelming lately.,Moderate,33.50349727408362,20,M,40,7,1
i feel good and relaxed today.,Low,23.36214470775492,49,F,30,6,0
sometimes i feel stressed but it's manageable. need advice.,Moderate,48.465648314062896,25,M,59,9,1
work has been a bit overwhelming lately. i don't know what to do.,Moderate,31.55295830706581,39,F,65,13,1
i'm constantly worried and can't focus on anything. need advice.,High,65.70456511275887,31,F,64,10,2
sometimes i feel stressed but it's manageable. seeking help.,Moderate,37.53790033770427,69,M,60,9,1
work has been a bit overwhelming lately.,Moderate,37.30102555083611,43,Other,40,7,1
the stress is overwhelming and affecting my health.,High,59.7989035035538,25,Other,51,8,2
i'm tired from work pressure. seeking help.,Moderate,40.37103512137956,54,M,43,7,1
i can't sleep at all and feel like i'm falling apart.,Critical,92.57127058490082,69,M,53,11,3
i feel a bit overwhelmed with responsibilities.,Moderate,33.77850133678249,39,M,47,7,1
the stress is unbearable and i need immediate help. seeking help.,Critical,86.24199627212893,48,M,65,11,3
work has been a bit overwhelming lately.,Moderate,49.389456408543765,62,M,40,7,1
i can't cope with the pressure anymore. seeking help.,High,51.70879287126416,26,F,53,9,2
i feel completely helpless and don't know what to do. i don't know what to do.,Critical,80.81486592409627,20,Other,78,16,3
i can't sleep at all and feel like i'm falling apart. i don't know what to do.,Critical,87.2928143372518,64,F,78,17,3
i feel good and relaxed today.,Low,9.92888713075345,23,F,30,6,0
i'm enjoying my daily routine. how can i improve this?,Low,11.376357187069033,66,M,54,10,0
i can't sleep at all and feel like i'm falling apart.,Critical,90.37335444792868,68,M,53,11,3
life has been pretty manageable lately. how can i improve this?,Low,0.9872256894291498,31,F,63,11,0
i can't sleep at all and feel like i'm falling apart. how can i improve this?,Critical,94.05712988079313,27,Other,77,16,3
i'm sleeping well and feeling energized.,Low,20.220689831807807,21,M,40,6,0
i'm sleeping well and feeling energized.,Low,2.468806230539281,68,Other,40,6,0
i feel very anxious and unable to sleep because of work pressure. seeking help.,High,55.31561873408768,62,F,79,14,2
everything is falling apart and i can't handle it anymore. how can i improve this?,Critical,82.86365244008394,40,Other,82,15,3
the stress is unbearable and i need immediate help. i don't know what to do.,Critical,90.81820965018916,52,Other,76,15,3
i can't cope with the pressure anymore.,High,59.285422799830805,27,F,39,7,2
i can't sleep at all and feel like i'm falling apart. i don't know what to do.,Critical,77.98125419203666,43,M,78,17,3
the stress is unbearable and i need immediate help.,Critical,76.02217743726673,24,M,51,9,3
everything feels hopeless and i'm struggling daily. i don't know what to do.,High,66.16076444980008,32,Other,76,13,2
i'm sleeping well and feeling energized. how can i improve this?,Low,29.57234106030088,21,F,64,11,0
everything is falling apart and i can't handle it anymore. need advice.,Critical,77.03475791582457,66,Other,71,12,3
sometimes i feel stressed but it's manageable. i don't know what to do.,Moderate,49.767797572797264,59,Other,71,13,1
i can't sleep at all and feel like i'm falling apart. need advice.,Critical,87.40304235353612,36,M,66,13,3
everything is falling apart and i can't handle it anymore. need advice.,Critical,83.61254637856155,55,Other,71,12,3
i feel completely helpless and don't know what to do.,Critical,87.62791796176685,49,M,53,10,3
my mind keeps racing and i feel trapped. seeking help.,High,70.5038414671412,33,Other,54,10,2
work is balanced and i have time for hobbies. seeking help.,Low,5.64523938158754,40,Other,59,11,0
i'm having constant panic attacks and can't function. how can i improve this?,Critical,78.50808799419565,47,Other,77,13,3
everything is going well at work. seeking help.,Low,19.638960777512857,40,M,47,8,0
i have severe anxiety and depression that won't go away.,Critical,77.28535941924228,24,Other,56,10,3
work is balanced and i have time for hobbies. i don't know what to do.,Low,12.26441670220231,56,Other,70,15,0
i feel good and relaxed today. need advice.,Low,10.499925685728549,18,M,43,8,0
i have severe anxiety and depression that won't go away. need advice.,Critical,95.30083232564984,45,M,69,12,3
i feel good and relaxed today. need advice.,Low,27.48447589341172,50,Other,43,8,0
work has been a bit overwhelming lately. how can i improve this?,Moderate,49.10056524531852,19,Other,64,12,1
work has been a bit overwhelming lately. i don't know what to do.,Moderate,32.90583423931563,47,Other,65,13,1
i feel worried about several things.,Moderate,36.52945459637241,25,Other,36,6,1
i feel good and relaxed today. seeking help.,Low,10.663483907414356,57,Other,44,8,0
life has been pretty manageable lately. how can i improve this?,Low,28.543910392374592,66,M,63,11,0
everything is falling apart and i can't handle it anymore.,Critical,96.6103247766732,38,Other,58,10,3
work has been a bit overwhelming lately. i don't know what to do.,Moderate,31.830702349656114,41,M,65,13,1
i feel good and relaxed today. how can i improve this?,Low,13.54008098217866,65,M,54,11,0
the stress is overwhelming and affecting my health. i don't know what to do.,High,52.9989051937048,29,M,76,14,2
i'm having constant panic attacks and can't function.,Critical,89.63711272927446,22,Other,53,8,3
sometimes i feel stressed but it's manageable.,Moderate,40.65747358323014,67,F,46,7,1
the stress is unbearable and i need immediate help. i don't know what to do.,Critical,79.67180536008638,22,Other,76,15,3
i'm having constant panic attacks and can't function. need advice.,Critical,78.06974754760559,64,F,66,10,3
i have severe anxiety and depression that won't go away. need advice.,Critical,79.46382148212291,51,M,69,12,3
i'm having constant panic attacks and can't function. seeking help.,Critical,88.66262845283299,62,M,67,10,3
life has been pretty manageable lately.,Low,7.952742057823499,27,M,39,6,0
everything feels hopeless and i'm struggling daily. need advice.,High,56.68361780397133,41,Other,64,9,2
i feel calm and peaceful.,Low,12.730913660440407,64,Other,25,5,0
work has been a bit overwhelming lately. seeking help.,Moderate,36.07801753944936,19,F,54,9,1
i can't cope with the pressure anymore.,High,55.799211303944645,43,M,39,7,2
i'm having constant panic attacks and can't function. i don't know what to do.,Critical,92.37413172046598,37,F,78,14,3
everything is falling apart and i can't handle it anymore. seeking help.,Critical,75.38537915191348,67,Other,72,12,3
i'm sleeping well and feeling energized. i don't know what to do.,Low,2.575268328617468,63,Other,65,12,0
i feel completely helpless and don't know what to do. need advice.,Critical,94.05576974105423,24,F,66,12,3
i feel very anxious and unable to sleep because of work pressure. how can i improve this?,High,53.41737686222591,29,Other,89,17,2
the stress is overwhelming and affecting my health. i don't know what to do.,High,55.048454048546645,58,Other,76,14,2
i feel very anxious and unable to sleep because of work pressure. i don't know what to do.,High,55.315579740482825,56,F,90,18,2
work has been a bit overwhelming lately. need advice.,Moderate,31.295443990504037,47,Other,53,9,1
i'm constantly worried and can't focus on anything. seeking help.,High,55.65673961896088,19,Other,65,10,2
i'm having panic attacks and anxiety episodes. how can i improve this?,High,58.39784612766724,67,M,70,12,2
i can't cope with the pressure anymore. how can i improve this?,High,70.53323625875609,60,Other,63,12,2
i feel worried about several things. i don't know what to do.,Moderate,33.73615796380997,33,Other,61,12,1
i'm enjoying my daily routine. seeking help.,Low,28.696467261876197,68,F,44,7,0
i'm tired from work pressure. need advice.,Moderate,35.40868239964376,56,Other,42,7,1
sometimes i feel stressed but it's manageable. seeking help.,Moderate,31.42802402173814,21,M,60,9,1
work is balanced and i have time for hobbies. need advice.,Low,13.935565944351564,22,Other,58,11,0
the stress is unbearable and i need immediate help. seeking help.,Critical,75.31644571210406,64,F,65,11,3
i feel calm and peaceful. seeking help.,Low,28.63949387966205,27,Other,39,7,0
sometimes i feel stressed but it's manageable. seeking help.,Moderate,37.924402889635616,57,Other,60,9,1
the stress is unbearable and i need immediate help. need advice.,Critical,77.2312437909146,22,F,64,11,3
everything is falling apart and i can't handle it anymore. seeking help.,Critical,81.41854003353873,30,M,72,12,3
sometimes i feel stressed but it's manageable. how can i improve this?,Moderate,42.8586241632152,25,M,70,12,1
